incident_id,start_time,end_time,duration_minutes,alarm_points,direction,peak_severity,peak_anomaly_score,dominant_root_cause,mean_attribution_strength,max_attribution_strength,max_positive_deviation_kw,max_negative_deviation_kw,mean_abs_deviation_kw,peak_observed_kw,min_observed_kw,peak_forecast_kw
412,2020-11-05 19:45:00,2020-11-05 19:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0004869641923304,HVAC SOUTH,100.0,100.0,-8.272422790527344,-8.272422790527344,8.272422790527344,33.40409851074219,33.40409851074219,41.67652130126953
413,2020-11-05 20:45:00,2020-11-05 20:45:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.535730507418534,HVAC NORTH,68.51550490506656,68.51550490506656,12.698028564453125,12.698028564453125,12.698028564453125,48.87785339355469,48.87785339355469,36.17982482910156
414,2020-11-06 00:30:00,2020-11-06 00:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.37290176910331,HVAC SOUTH,66.1993043283475,66.1993043283475,-11.351696014404297,-11.351696014404297,11.351696014404297,42.299774169921875,42.299774169921875,53.65147018432617
415,2020-11-06 01:15:00,2020-11-06 02:00:00,60.0,4,LOW_CONSUMPTION,CRITICAL,2.8067924007749903,HVAC SOUTH,92.08570401357758,98.59957411549235,-8.881576538085938,-23.207672119140625,15.026914834976196,34.174468994140625,10.560993194580078,43.05604553222656
416,2020-11-06 04:00:00,2020-11-06 04:00:00,15.0,1,HIGH_CONSUMPTION,CRITICAL,2.6105760502659616,LIGHTING,51.602948540493344,51.602948540493344,21.585277557373047,21.585277557373047,21.585277557373047,35.625938415527344,35.625938415527344,14.04065990447998
417,2020-11-06 04:30:00,2020-11-06 04:30:00,15.0,1,LOW_CONSUMPTION,HIGH,2.476343943893236,HVAC SOUTH,98.87529477174385,98.87529477174385,-20.475393295288086,-20.475393295288086,20.475393295288086,11.19797134399414,11.19797134399414,31.673364639282227
418,2020-11-06 04:45:00,2020-11-06 04:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0404207961160972,UNEXPLAINED LOAD,,,8.602611541748047,8.602611541748047,8.602611541748047,22.457487106323242,22.457487106323242,13.854875564575195
419,2020-11-06 05:15:00,2020-11-06 05:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3635945477542093,HVAC SOUTH,98.73193586416092,98.73193586416092,-11.274740219116211,-11.274740219116211,11.274740219116211,9.567232131958008,9.567232131958008,20.84197235107422
420,2020-11-06 16:30:00,2020-11-06 16:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1270542864728914,HVAC SOUTH,93.21667133282777,93.21667133282777,-9.318931579589844,-9.318931579589844,9.318931579589844,18.045772552490234,18.045772552490234,27.364704132080078
421,2020-11-06 19:15:00,2020-11-06 19:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0506734569451912,LIGHTING,94.56328967974869,94.56328967974869,8.687384605407715,8.687384605407715,8.687384605407715,21.76264190673828,21.76264190673828,13.075257301330566
422,2020-11-06 20:30:00,2020-11-06 20:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.35080268353948,LIGHTING,58.50252030302503,58.50252030302503,11.16897201538086,11.16897201538086,11.16897201538086,30.958011627197266,30.958011627197266,19.789039611816406
423,2020-11-06 21:00:00,2020-11-06 21:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1860569994931973,HVAC SOUTH,99.79499991238117,99.79499991238117,-9.80678939819336,-9.80678939819336,9.80678939819336,19.430828094482422,19.430828094482422,29.23761749267578
424,2020-11-06 23:30:00,2020-11-06 23:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0665673822572024,UNEXPLAINED LOAD,,,8.818801879882812,8.818801879882812,8.818801879882812,31.597091674804688,31.597091674804688,22.778289794921875
425,2020-11-07 00:30:00,2020-11-07 00:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.4242770680926344,LIGHTING,71.80181784592551,71.80181784592551,11.776487350463867,11.776487350463867,11.776487350463867,41.77881622314453,41.77881622314453,30.002328872680664
426,2020-11-07 03:30:00,2020-11-07 03:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1282242923390682,LIGHTING,57.67044993978382,57.67044993978382,9.328605651855469,9.328605651855469,9.328605651855469,41.400428771972656,41.400428771972656,32.07182312011719
427,2020-11-07 15:30:00,2020-11-07 15:45:00,30.0,2,LOW_CONSUMPTION,HIGH,1.7352898636477194,HVAC SOUTH,99.33971369619877,99.59465849387747,-13.485197067260742,-14.348064422607422,13.916630744934082,17.682247161865234,13.213674545288086,32.030311584472656
428,2020-11-07 16:15:00,2020-11-07 16:45:00,45.0,3,HIGH_CONSUMPTION,HIGH,1.7129923938084728,UNEXPLAINED LOAD,100.0,100.0,14.163700103759766,8.342318534851074,10.324490547180176,30.70244026184082,23.254898071289062,22.234987258911133
429,2020-11-07 19:15:00,2020-11-07 19:30:00,30.0,2,LOW_CONSUMPTION,WARNING,1.4790507358557201,HVAC SOUTH,96.91452040688685,97.78232517585509,-9.297380447387695,-12.229377746582031,10.763379096984863,22.12171173095703,18.235002517700195,31.419092178344727
430,2020-11-07 20:00:00,2020-11-07 20:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2689687085714234,UNEXPLAINED LOAD,,,10.49233627319336,10.49233627319336,10.49233627319336,29.253620147705078,29.253620147705078,18.76128387451172
431,2020-11-07 23:15:00,2020-11-07 23:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.022991584123814,HVAC SOUTH,97.37480925700913,97.37480925700913,-8.458499908447266,-8.458499908447266,8.458499908447266,18.74585723876953,18.74585723876953,27.204357147216797
432,2020-11-07 23:45:00,2020-11-07 23:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.021881093540262,HVAC NORTH,100.0,100.0,8.449317932128906,8.449317932128906,8.449317932128906,27.96858024597168,27.96858024597168,19.519262313842773
433,2020-11-08 00:45:00,2020-11-08 00:45:00,15.0,1,LOW_CONSUMPTION,HIGH,1.9711775329346732,HVAC SOUTH,95.33065683059192,95.33065683059192,-16.298477172851562,-16.298477172851562,16.298477172851562,12.738426208496094,12.738426208496094,29.036903381347656
434,2020-11-08 01:15:00,2020-11-08 01:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.8039548135983654,UNEXPLAINED LOAD,,,14.915813446044922,14.915813446044922,14.915813446044922,29.27835464477539,29.27835464477539,14.362541198730469
435,2020-11-08 12:00:00,2020-11-08 12:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0971806134272475,HVAC SOUTH,83.03335895372425,83.03335895372425,-9.071924209594727,-9.071924209594727,9.071924209594727,22.736595153808594,22.736595153808594,31.80851936340332
436,2020-11-08 14:30:00,2020-11-08 14:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.4450529766753148,HVAC SOUTH,99.12823208806832,99.12823208806832,-11.948270797729492,-11.948270797729492,11.948270797729492,19.079212188720703,19.079212188720703,31.027482986450195
437,2020-11-08 15:00:00,2020-11-08 15:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.206063361630774,UNEXPLAINED LOAD,,,9.972209930419922,9.972209930419922,9.972209930419922,30.22484588623047,30.22484588623047,20.252635955810547
438,2020-11-08 16:00:00,2020-11-08 16:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.251972251114816,HVAC SOUTH,96.09201332693199,96.09201332693199,-10.351802825927734,-10.351802825927734,10.351802825927734,18.862316131591797,18.862316131591797,29.21411895751953
439,2020-11-08 17:30:00,2020-11-08 17:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0979627318991072,UNEXPLAINED LOAD,,,9.078391075134277,9.078391075134277,9.078391075134277,24.32582664489746,24.32582664489746,15.247435569763184
440,2020-11-08 19:00:00,2020-11-08 19:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.342519217323284,HVAC NORTH,98.25865085271526,98.25865085271526,11.100481033325195,11.100481033325195,11.100481033325195,34.69011306762695,34.69011306762695,23.589632034301758
441,2020-11-08 20:15:00,2020-11-08 21:00:00,60.0,4,LOW_CONSUMPTION,HIGH,1.7324771898452165,HVAC SOUTH,98.53525749521894,98.95462177651588,-8.54231071472168,-14.324808120727539,10.745928049087524,30.29924964904785,13.755387306213379,38.84156036376953
442,2020-11-08 22:45:00,2020-11-08 23:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.4020721006887857,UNEXPLAINED LOAD,,,19.861284255981445,12.617305755615234,16.23929500579834,32.90876770019531,32.771629333496094,20.291461944580078
443,2020-11-09 11:45:00,2020-11-09 11:45:00,15.0,1,LOW_CONSUMPTION,HIGH,1.6490196933302053,HVAC SOUTH,99.30179825125659,99.30179825125659,-13.634748458862305,-13.634748458862305,13.634748458862305,12.600343704223633,12.600343704223633,26.235092163085938
444,2020-11-09 12:15:00,2020-11-09 12:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.7531428336794677,UNEXPLAINED LOAD,,,14.49567985534668,14.49567985534668,14.49567985534668,29.266887664794922,29.266887664794922,14.771207809448242
445,2020-11-09 21:00:00,2020-11-09 21:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0057529133076863,HVAC SOUTH,41.73355611929714,41.73355611929714,-8.315963745117188,-8.315963745117188,8.315963745117188,34.06745910644531,34.06745910644531,42.3834228515625
446,2020-11-10 21:45:00,2020-11-10 21:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1807527575990981,HVAC SOUTH,98.74732153545985,98.74732153545985,-9.762931823730469,-9.762931823730469,9.762931823730469,33.616363525390625,33.616363525390625,43.379295349121094
447,2020-11-11 14:15:00,2020-11-11 14:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.09769433642882,HVAC SOUTH,98.77790438549776,98.77790438549776,9.076171875,9.076171875,9.076171875,44.859619140625,44.859619140625,35.783447265625
448,2020-11-11 15:30:00,2020-11-11 15:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0448479949693439,HVAC SOUTH,99.99019806118274,99.99019806118274,8.639217376708984,8.639217376708984,8.639217376708984,44.22553253173828,44.22553253173828,35.5863151550293
449,2020-11-11 19:15:00,2020-11-11 19:15:00,15.0,1,LOW_CONSUMPTION,HIGH,1.5184567733351233,LIGHTING,58.464464209954734,58.464464209954734,-12.55520248413086,-12.55520248413086,12.55520248413086,32.15476608276367,32.15476608276367,44.70996856689453
450,2020-11-12 02:00:00,2020-11-12 02:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.130044814085099,UNEXPLAINED LOAD,,,-9.343658447265625,-9.343658447265625,9.343658447265625,36.259185791015625,36.259185791015625,45.60284423828125
451,2020-11-12 18:30:00,2020-11-12 18:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0464632120582575,LIGHTING,66.7720290614746,66.7720290614746,-8.652572631835938,-8.652572631835938,8.652572631835938,33.82403564453125,33.82403564453125,42.47660827636719
452,2020-11-12 19:00:00,2020-11-12 19:15:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.4276581359121443,HVAC NORTH,85.57568025005159,88.77742469381519,11.804443359375,10.427871704101562,11.116157531738281,45.45719909667969,44.60688018798828,34.17900848388672
453,2020-11-12 21:45:00,2020-11-12 21:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1263520984096733,HVAC NORTH,57.96769211520625,57.96769211520625,9.313125610351562,9.313125610351562,9.313125610351562,51.40651321411133,51.40651321411133,42.093387603759766
454,2020-11-12 22:45:00,2020-11-12 22:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.285508882194573,HVAC SOUTH,68.226434956044,68.226434956044,-10.629096984863281,-10.629096984863281,10.629096984863281,38.49288558959961,38.49288558959961,49.12198257446289
455,2020-11-13 17:00:00,2020-11-13 17:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0179982980474604,HVAC NORTH,76.89053947681295,76.89053947681295,8.417213439941406,8.417213439941406,8.417213439941406,41.726497650146484,41.726497650146484,33.30928421020508
456,2020-11-13 19:15:00,2020-11-13 19:30:00,30.0,2,LOW_CONSUMPTION,CRITICAL,2.767103781042814,HVAC SOUTH,83.57545432472509,83.85295819730237,-18.7421817779541,-22.8795108795166,20.81084632873535,10.155546188354492,10.060354232788086,33.035057067871094
457,2020-11-13 20:30:00,2020-11-13 20:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1953936324645256,UNEXPLAINED LOAD,,,9.883988380432129,9.883988380432129,9.883988380432129,21.12565803527832,21.12565803527832,11.241669654846191
458,2020-11-14 10:30:00,2020-11-14 10:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.060403052257417,UNEXPLAINED LOAD,,,8.76783275604248,8.76783275604248,8.76783275604248,17.92898941040039,17.92898941040039,9.16115665435791
459,2020-11-14 11:15:00,2020-11-14 11:30:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.3077362254992537,UNEXPLAINED LOAD,,,10.812881469726562,10.664745330810547,10.738813400268555,28.505538940429688,27.672164916992188,17.692657470703125
460,2020-11-14 16:45:00,2020-11-14 17:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.2645344739967812,HVAC SOUTH,96.98196085572113,98.12325274848193,-8.43628215789795,-10.455672264099121,9.445977210998535,14.268963813781738,12.102036476135254,22.705245971679688
461,2020-11-14 19:15:00,2020-11-14 19:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.3885111513877326,UNEXPLAINED LOAD,,,11.48076057434082,11.48076057434082,11.48076057434082,22.075843811035156,22.075843811035156,10.595083236694336
462,2020-11-14 19:45:00,2020-11-14 19:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0742585791395243,HVAC SOUTH,96.92208087511577,96.92208087511577,-8.88239574432373,-8.88239574432373,8.88239574432373,9.846444129943848,9.846444129943848,18.728839874267578
463,2020-11-14 21:30:00,2020-11-14 21:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.001920982620384,HVAC SOUTH,96.50245513721295,96.50245513721295,-8.284279823303223,-8.284279823303223,8.284279823303223,8.927884101867676,8.927884101867676,17.2121639251709
464,2020-11-15 16:15:00,2020-11-15 16:45:00,45.0,3,LOW_CONSUMPTION,HIGH,2.3324639027123513,HVAC SOUTH,88.30399911130071,99.27930239065567,-8.760183334350586,-19.285736083984375,13.188132286071777,20.896018981933594,9.02587890625,29.65620231628418
465,2020-11-15 21:30:00,2020-11-15 22:00:00,45.0,3,HIGH_CONSUMPTION,HIGH,1.907787413255899,UNEXPLAINED LOAD,,,15.77434253692627,8.833154678344727,11.556621869405111,27.73615264892578,20.06610679626465,18.902997970581055
466,2020-11-15 23:00:00,2020-11-15 23:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3191783846029812,HVAC SOUTH,98.22820356209591,98.22820356209591,-10.907489776611328,-10.907489776611328,10.907489776611328,9.456808090209961,9.456808090209961,20.36429786682129
467,2020-11-15 23:30:00,2020-11-15 23:30:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.9829375682378472,UNEXPLAINED LOAD,,,16.395713806152344,16.395713806152344,16.395713806152344,26.698516845703125,26.698516845703125,10.302803993225098
468,2020-11-16 00:00:00,2020-11-16 00:15:00,30.0,2,LOW_CONSUMPTION,HIGH,1.5749496945920216,HVAC SOUTH,91.73348669658105,92.64312813263741,-8.98487663269043,-13.022308349609375,11.003592491149902,17.76144790649414,10.332664489746094,26.74632453918457
469,2020-11-16 08:30:00,2020-11-16 09:15:00,60.0,4,HIGH_CONSUMPTION,CRITICAL,3.7859253738332526,UNEXPLAINED LOAD,37.22456223775833,47.54880176248575,31.303531646728516,8.544710159301758,20.181344509124756,45.512306213378906,40.245662689208984,35.49459457397461
470,2020-11-16 11:15:00,2020-11-16 11:30:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.948688137842931,HVAC SOUTH,99.45500650588046,99.58734859678471,-28.19606590270996,-32.64931869506836,30.42269229888916,9.961004257202148,9.129730224609375,41.779048919677734
471,2020-11-16 15:00:00,2020-11-16 15:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2847677093144416,UNEXPLAINED LOAD,,,10.622968673706055,10.622968673706055,10.622968673706055,25.33576011657715,25.33576011657715,14.712791442871094
472,2020-11-16 15:30:00,2020-11-16 15:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3902133346066836,HVAC SOUTH,98.24710880615154,98.24710880615154,-11.494834899902344,-11.494834899902344,11.494834899902344,10.994808197021484,10.994808197021484,22.489643096923828
473,2020-11-16 17:45:00,2020-11-16 17:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0175500879926533,HVAC NORTH,67.77931720768643,67.77931720768643,8.413507461547852,8.413507461547852,8.413507461547852,24.69292449951172,24.69292449951172,16.279417037963867
474,2020-11-16 19:15:00,2020-11-16 19:15:00,15.0,1,LOW_CONSUMPTION,HIGH,1.8566311443473977,HVAC SOUTH,96.47209606918287,96.47209606918287,-15.351362228393555,-15.351362228393555,15.351362228393555,15.147808074951172,15.147808074951172,30.499170303344727
475,2020-11-16 20:00:00,2020-11-16 20:45:00,60.0,3,HIGH_CONSUMPTION,HIGH,1.6210064495650656,UNEXPLAINED LOAD,31.674307939299357,31.674307939299357,13.40312385559082,9.11031723022461,11.077796936035156,39.79826354980469,25.149023056030273,29.07831382751465
476,2020-11-16 21:15:00,2020-11-16 21:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.165137608329925,HVAC SOUTH,59.75977275634203,59.75977275634203,-9.633819580078125,-9.633819580078125,9.633819580078125,30.167102813720703,30.167102813720703,39.80092239379883
477,2020-11-17 01:00:00,2020-11-17 01:15:00,30.0,2,LOW_CONSUMPTION,HIGH,2.206583543655267,HVAC SOUTH,99.8360532193366,99.87582312818884,-14.535974502563477,-18.24490737915039,16.390440940856934,16.349327087402344,14.216201782226562,32.46110916137695
478,2020-11-17 14:45:00,2020-11-17 14:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0521630691062396,HVAC SOUTH,98.87961897923228,98.87961897923228,-8.699701309204102,-8.699701309204102,8.699701309204102,9.924388885498047,9.924388885498047,18.62409019470215
479,2020-11-17 15:15:00,2020-11-17 15:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.271574924319859,UNEXPLAINED LOAD,,,10.513885498046875,10.513885498046875,10.513885498046875,22.502586364746094,22.502586364746094,11.988700866699219
480,2020-11-17 16:15:00,2020-11-17 16:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0693226168915906,HVAC SOUTH,93.57896064818672,93.57896064818672,-8.841583251953125,-8.841583251953125,8.841583251953125,10.271427154541016,10.271427154541016,19.11301040649414
481,2020-11-17 21:15:00,2020-11-17 21:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0863960059247695,HVAC SOUTH,91.81112411669132,91.81112411669132,-8.982752799987793,-8.982752799987793,8.982752799987793,11.94804859161377,11.94804859161377,20.930801391601562
482,2020-11-17 21:45:00,2020-11-17 21:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.3048340480934233,UNEXPLAINED LOAD,,,10.788885116577148,10.788885116577148,10.788885116577148,23.9754638671875,23.9754638671875,13.186578750610352
483,2020-11-18 22:00:00,2020-11-18 22:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0971051812667112,HVAC SOUTH,92.20999158356595,92.20999158356595,-9.071300506591797,-9.071300506591797,9.071300506591797,10.434158325195312,10.434158325195312,19.50545883178711
484,2020-11-18 22:15:00,2020-11-18 22:45:00,45.0,3,HIGH_CONSUMPTION,CRITICAL,3.6275000743941033,UNEXPLAINED LOAD,45.9139994345865,54.667240143982156,29.993608474731445,10.769466400146484,21.73772939046224,41.32184600830078,35.92405700683594,30.295753479003906
485,2020-11-19 01:00:00,2020-11-19 01:15:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.2964073299760255,HVAC SOUTH,98.62450401926583,99.66200767837844,-26.869970321655273,-27.25600242614746,27.062986373901367,12.006624221801758,11.063623428344727,39.26262664794922
486,2020-11-19 16:30:00,2020-11-19 17:15:00,60.0,3,HIGH_CONSUMPTION,CRITICAL,3.212858253743177,HVAC SOUTH,100.0,100.0,26.565185546875,12.979915618896484,18.984392166137695,39.324275970458984,25.14185905456543,21.916200637817383
487,2020-11-20 23:15:00,2020-11-20 23:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1428025377501054,HVAC SOUTH,40.28286497596555,40.28286497596555,9.44914436340332,9.44914436340332,9.44914436340332,41.438716888427734,41.438716888427734,31.989572525024414
488,2020-11-23 17:30:00,2020-11-23 17:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.153667306340615,UNEXPLAINED LOAD,,,-9.538978576660156,-9.538978576660156,9.538978576660156,35.79399108886719,35.79399108886719,45.332969665527344
489,2020-11-23 18:00:00,2020-11-23 18:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1081247357279238,HVAC SOUTH,79.74666393966923,79.74666393966923,9.16241455078125,9.16241455078125,9.16241455078125,45.42588806152344,45.42588806152344,36.26347351074219
490,2020-11-24 14:15:00,2020-11-24 14:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,2.184927362520274,HVAC SOUTH,97.54259860911529,97.54259860911529,18.065845489501953,18.065845489501953,18.065845489501953,53.14020919799805,53.14020919799805,35.074363708496094
491,2020-11-24 14:45:00,2020-11-24 14:45:00,15.0,1,LOW_CONSUMPTION,HIGH,2.112413526947159,HVAC SOUTH,95.2611195958487,95.2611195958487,-17.466272354125977,-17.466272354125977,17.466272354125977,31.503393173217773,31.503393173217773,48.96966552734375
492,2020-11-24 15:45:00,2020-11-24 15:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0817862243343228,HVAC SOUTH,100.0,100.0,8.944637298583984,8.944637298583984,8.944637298583984,41.279747009277344,41.279747009277344,32.33510971069336
493,2020-11-24 16:45:00,2020-11-24 16:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0451903231841322,UNEXPLAINED LOAD,,,-8.642047882080078,-8.642047882080078,8.642047882080078,36.70854187011719,36.70854187011719,45.350589752197266
494,2020-11-24 19:15:00,2020-11-24 19:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0675463855884435,LIGHTING,82.1186978643993,82.1186978643993,-8.826896667480469,-8.826896667480469,8.826896667480469,32.95172119140625,32.95172119140625,41.77861785888672
495,2020-11-25 19:30:00,2020-11-25 19:30:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.6411943563825873,HVAC SOUTH,92.27089856679757,92.27089856679757,13.570045471191406,13.570045471191406,13.570045471191406,47.53150939941406,47.53150939941406,33.961463928222656
496,2020-11-25 20:00:00,2020-11-25 20:00:00,15.0,1,LOW_CONSUMPTION,HIGH,1.576803434170215,LIGHTING,60.87486165431495,60.87486165431495,-13.037635803222656,-13.037635803222656,13.037635803222656,32.315460205078125,32.315460205078125,45.35309600830078
497,2020-11-26 07:15:00,2020-11-26 07:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.4935893044116741,HVAC SOUTH,95.97879915762068,95.97879915762068,-12.349588394165039,-12.349588394165039,12.349588394165039,16.55274772644043,16.55274772644043,28.90233612060547
498,2020-11-26 07:45:00,2020-11-26 07:45:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.7902487669609906,UNEXPLAINED LOAD,,,14.802486419677734,14.802486419677734,14.802486419677734,32.10234069824219,32.10234069824219,17.299854278564453
499,2020-11-26 13:30:00,2020-11-26 13:45:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.1177941237193545,UNEXPLAINED LOAD,,,9.242364883422852,8.98028564453125,9.11132526397705,33.04888916015625,30.460250854492188,23.8065242767334
500,2020-11-26 21:15:00,2020-11-26 21:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.4609666250751727,HVAC SOUTH,90.8413065748496,90.8413065748496,-12.079851150512695,-12.079851150512695,12.079851150512695,10.070100784301758,10.070100784301758,22.149951934814453
501,2020-11-26 22:45:00,2020-11-26 22:45:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.726628083231892,UNEXPLAINED LOAD,,,14.276445388793945,14.276445388793945,14.276445388793945,25.14697265625,25.14697265625,10.870527267456055
502,2020-11-28 21:30:00,2020-11-28 21:30:00,15.0,1,LOW_CONSUMPTION,CRITICAL,2.581271693954885,HVAC SOUTH,98.41491305617159,98.41491305617159,-21.34297752380371,-21.34297752380371,21.34297752380371,8.99959945678711,8.99959945678711,30.34257698059082
503,2020-11-28 22:15:00,2020-11-28 22:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3895979973338075,HVAC SOUTH,97.28730713806286,97.28730713806286,-11.489747047424316,-11.489747047424316,11.489747047424316,14.05568790435791,14.05568790435791,25.545434951782227
504,2020-11-28 22:30:00,2020-11-28 22:45:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.069149838028466,UNEXPLAINED LOAD,,,17.108551025390625,13.537131309509277,15.322841167449951,27.964927673339844,27.305994033813477,14.427796363830566
505,2020-11-28 23:30:00,2020-11-28 23:30:00,15.0,1,LOW_CONSUMPTION,HIGH,2.1644010490375942,HVAC SOUTH,99.50312428826274,99.50312428826274,-17.89612579345703,-17.89612579345703,17.89612579345703,9.993907928466797,9.993907928466797,27.890033721923828
506,2020-11-29 00:00:00,2020-11-29 00:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.358158357249019,UNEXPLAINED LOAD,,,11.229791641235352,11.229791641235352,11.229791641235352,22.28045654296875,22.28045654296875,11.050664901733398
507,2020-11-29 01:15:00,2020-11-29 01:30:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.349283429076814,UNEXPLAINED LOAD,85.84313095244653,85.84313095244653,11.156410217285156,10.904680252075195,11.030545234680176,33.83082962036133,30.615467071533203,22.926149368286133
508,2020-11-30 18:30:00,2020-11-30 18:30:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.5948051924085258,HVAC SOUTH,99.16150587833268,99.16150587833268,13.186481475830078,13.186481475830078,13.186481475830078,47.68464660644531,47.68464660644531,34.498165130615234
509,2020-11-30 20:30:00,2020-11-30 20:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.399298873061976,HVAC SOUTH,70.3871185155131,70.3871185155131,11.569957733154297,11.569957733154297,11.569957733154297,46.8365592956543,46.8365592956543,35.2666015625
510,2020-12-02 13:00:00,2020-12-02 13:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.074460308266096,HVAC NORTH,67.66520068388974,67.66520068388974,8.884063720703125,8.884063720703125,8.884063720703125,45.047767639160156,45.047767639160156,36.16370391845703
511,2020-12-02 16:45:00,2020-12-02 17:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.258688250875832,HVAC SOUTH,99.15528130033745,99.92838383935376,-9.750530242919922,-10.407333374023438,10.07893180847168,30.815261840820312,26.421329498291016,40.565792083740234
512,2020-12-02 17:45:00,2020-12-02 18:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.3890209528396749,HVAC SOUTH,99.99900602561974,100.0,-10.507635116577148,-11.484975814819336,10.996305465698242,25.287546157836914,22.3211612701416,35.79518127441406
513,2020-12-02 18:30:00,2020-12-02 18:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.3264846929230563,LIGHTING,69.14493593298423,69.14493593298423,10.967901229858398,10.967901229858398,10.967901229858398,37.007049560546875,37.007049560546875,26.039148330688477
514,2020-12-04 14:15:00,2020-12-04 14:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.075680140880517,HVAC NORTH,66.38672658288736,66.38672658288736,8.894149780273438,8.894149780273438,8.894149780273438,45.861141204833984,45.861141204833984,36.96699142456055
515,2020-12-04 18:30:00,2020-12-04 18:45:00,30.0,2,LOW_CONSUMPTION,CRITICAL,2.9157272825206615,HVAC SOUTH,97.72059145050605,97.88790052982391,-18.23577880859375,-24.108388900756836,21.172083854675293,16.222591400146484,12.645231246948242,36.75362014770508
